Id,genre,Usage
26769,techno,Public
37027,dnb,Public
15418,Rap,Public
8350,Underground Rap,Public
22167,techhouse,Public
26730,techno,Public
5843,Underground Rap,Public
40502,hardstyle,Public
13144,Emo,Public
86,Dark Trap,Public
29164,trance,Public
23414,techhouse,Public
23044,techhouse,Public
15280,Rap,Public
18134,Pop,Public
27182,techno,Public
14881,Rap,Public
12299,Trap Metal,Public
36826,dnb,Public
7325,Underground Rap,Public
29931,trance,Public
38434,dnb,Public
34739,trap,Public
28785,trance,Public
7817,Underground Rap,Public
27187,techno,Public
21704,techhouse,Public
22816,techhouse,Public
9767,Underground Rap,Public
33842,trap,Public
39578,hardstyle,Public
19354,Hiphop,Public
19419,Hiphop,Public
26389,techno,Public
8508,Underground Rap,Public
33651,trap,Public
41911,hardstyle,Public
12073,Trap Metal,Public
27688,trance,Public
35829,trap,Public
5128,Underground Rap,Public
21026,Hiphop,Public
3622,Dark Trap,Public
40653,hardstyle,Public
35642,trap,Public
33237,psytrance,Public
22983,techhouse,Public
14935,Rap,Public
31490,psytrance,Public
35396,trap,Public
12560,Emo,Public
37907,dnb,Public
17122,RnB,Public
20632,Hiphop,Public
21368,Hiphop,Public
21112,Hiphop,Public
39621,hardstyle,Public
29694,trance,Public
37244,dnb,Public
8156,Underground Rap,Public
24688,techno,Public
38690,dnb,Public
37266,dnb,Public
12737,Emo,Public
28536,trance,Public
32257,psytrance,Public
2595,Dark Trap,Public
1188,Dark Trap,Public
20989,Hiphop,Public
8658,Underground Rap,Public
36240,trap,Public
27574,trance,Public
23034,techhouse,Public
3876,Dark Trap,Public
9392,Underground Rap,Public
29982,trance,Public
1303,Dark Trap,Public
21716,techhouse,Public
20484,Hiphop,Public
24121,techhouse,Public
2650,Dark Trap,Public
32754,psytrance,Public
2149,Dark Trap,Public
28917,trance,Public
41303,hardstyle,Public
6871,Underground Rap,Public
3441,Dark Trap,Public
42180,hardstyle,Public
35868,trap,Public
38737,dnb,Public
22548,techhouse,Public
41693,hardstyle,Public
2133,Dark Trap,Public
14001,Emo,Public
30871,psytrance,Public
24591,techno,Public
32849,psytrance,Public
39427,hardstyle,Public
7836,Underground Rap,Public
33906,trap,Public
41638,hardstyle,Public
29663,trance,Public
20097,Hiphop,Public
12887,Emo,Public
23868,techhouse,Public
10063,Underground Rap,Public
30017,trance,Public
7998,Underground Rap,Public
32901,psytrance,Public
25967,techno,Public
11105,Trap Metal,Public
22761,techhouse,Public
26764,techno,Public
263,Dark Trap,Public
15521,Rap,Public
32333,psytrance,Public
40000,hardstyle,Public
37071,dnb,Public
1194,Dark Trap,Public
14749,Rap,Public
23204,techhouse,Public
15292,Rap,Public
3177,Dark Trap,Public
30518,psytrance,Public
35746,trap,Public
27224,techno,Public
12263,Trap Metal,Public
32948,psytrance,Public
17306,RnB,Public
21339,Hiphop,Public
42033,hardstyle,Public
30035,trance,Public
25554,techno,Public
19248,Hiphop,Public
36005,trap,Public
25942,techno,Public
33825,trap,Public
30156,trance,Public
33260,psytrance,Public
36622,dnb,Public
31080,psytrance,Public
1741,Dark Trap,Public
5401,Underground Rap,Public
10389,Underground Rap,Public
3886,Dark Trap,Public
34128,trap,Public
41687,hardstyle,Public
36095,trap,Public
37809,dnb,Public
30571,psytrance,Public
33764,trap,Public
30854,psytrance,Public
32162,psytrance,Public
37009,dnb,Public
24313,techhouse,Public
22352,techhouse,Public
4775,Underground Rap,Public
38121,dnb,Public
4817,Underground Rap,Public
17354,RnB,Public
26518,techno,Public
14720,Rap,Public
6132,Underground Rap,Public
2741,Dark Trap,Public
20691,Hiphop,Public
29219,trance,Public
21005,Hiphop,Public
28786,trance,Public
32677,psytrance,Public
13602,Emo,Public
34515,trap,Public
2308,Dark Trap,Public
22530,techhouse,Public
31133,psytrance,Public
11682,Trap Metal,Public
4233,Dark Trap,Public
11309,Trap Metal,Public
517,Dark Trap,Public
11788,Trap Metal,Public
21496,Hiphop,Public
40027,hardstyle,Public
40879,hardstyle,Public
30411,trance,Public
14145,Rap,Public
18085,Pop,Public
19735,Hiphop,Public
31384,psytrance,Public
6551,Underground Rap,Public
19365,Hiphop,Public
16135,RnB,Public
21805,techhouse,Public
19217,Hiphop,Public
11222,Trap Metal,Public
35766,trap,Public
5625,Underground Rap,Public
33364,psytrance,Public
26088,techno,Public
32150,psytrance,Public
3615,Dark Trap,Public
35860,trap,Public
1052,Dark Trap,Public
36969,dnb,Public
20397,Hiphop,Public
35981,trap,Public
35706,trap,Public
27203,techno,Public
10984,Trap Metal,Public
15300,Rap,Public
27954,trance,Public
3197,Dark Trap,Public
19509,Hiphop,Public
3391,Dark Trap,Public
11098,Trap Metal,Public
34497,trap,Public
15718,Rap,Public
23109,techhouse,Public
3780,Dark Trap,Public
20063,Hiphop,Public
4149,Dark Trap,Public
21055,Hiphop,Public
32480,psytrance,Public
12441,Emo,Public
35575,trap,Public
28938,trance,Public
20430,Hiphop,Public
14861,Rap,Public
35159,trap,Public
9549,Underground Rap,Public
14265,Rap,Public
39481,hardstyle,Public
42168,hardstyle,Public
37843,dnb,Public
4850,Underground Rap,Public
15054,Rap,Public
23242,techhouse,Public
20603,Hiphop,Public
24922,techno,Public
24841,techno,Public
27653,trance,Public
509,Dark Trap,Public
11865,Trap Metal,Public
39869,hardstyle,Public
14076,Emo,Public
19136,Hiphop,Public
36202,trap,Public
19902,Hiphop,Public
1448,Dark Trap,Public
5864,Underground Rap,Public
27930,trance,Public
10500,Trap Metal,Public
37792,dnb,Public
19757,Hiphop,Public
6870,Underground Rap,Public
12044,Trap Metal,Public
8891,Underground Rap,Public
35290,trap,Public
24150,techhouse,Public
1516,Dark Trap,Public
22610,techhouse,Public
37095,dnb,Public
22186,techhouse,Public
20883,Hiphop,Public
35202,trap,Public
17717,RnB,Public
19341,Hiphop,Public
2984,Dark Trap,Public
36222,trap,Public
11715,Trap Metal,Public
377,Dark Trap,Public
16922,RnB,Public
25340,techno,Public
33430,trap,Public
14647,Rap,Public
22181,techhouse,Public
39023,dnb,Public
6969,Underground Rap,Public
5595,Underground Rap,Public
35760,trap,Public
3074,Dark Trap,Public
27828,trance,Public
36998,dnb,Public
5148,Underground Rap,Public
35785,trap,Public
38795,dnb,Public
26097,techno,Public
5114,Underground Rap,Public
2240,Dark Trap,Public
29249,trance,Public
14731,Rap,Public
40428,hardstyle,Public
28680,trance,Public
14207,Rap,Public
180,Dark Trap,Public
10959,Trap Metal,Public
39860,hardstyle,Public
25436,techno,Public
11487,Trap Metal,Public
40924,hardstyle,Public
25328,techno,Public
6759,Underground Rap,Public
15503,Rap,Public
24347,techhouse,Public
42059,hardstyle,Public
23626,techhouse,Public
26757,techno,Public
31719,psytrance,Public
6367,Underground Rap,Public
5610,Underground Rap,Public
32226,psytrance,Public
7725,Underground Rap,Public
10688,Trap Metal,Public
33426,trap,Public
36838,dnb,Public
36079,trap,Public
13477,Emo,Public
7918,Underground Rap,Public
23945,techhouse,Public
2043,Dark Trap,Public
36277,trap,Public
1243,Dark Trap,Public
10329,Underground Rap,Public
10217,Underground Rap,Public
38247,dnb,Public
22535,techhouse,Public
4949,Underground Rap,Public
19032,Hiphop,Public
41140,hardstyle,Public
2858,Dark Trap,Public
21349,Hiphop,Public
35742,trap,Public
25059,techno,Public
39453,hardstyle,Public
35901,trap,Public
1346,Dark Trap,Public
1179,Dark Trap,Public
39561,hardstyle,Public
35097,trap,Public
3102,Dark Trap,Public
34015,trap,Public
16864,RnB,Public
27336,techno,Public
25061,techno,Public
29418,trance,Public
11594,Trap Metal,Public
37876,dnb,Public
24234,techhouse,Public
26117,techno,Public
8477,Underground Rap,Public
9861,Underground Rap,Public
37839,dnb,Public
20870,Hiphop,Public
7567,Underground Rap,Public
12921,Emo,Public
15974,RnB,Public
42030,hardstyle,Public
8037,Underground Rap,Public
5718,Underground Rap,Public
3227,Dark Trap,Public
38176,dnb,Public
12377,Trap Metal,Public
19986,Hiphop,Public
24055,techhouse,Public
2935,Dark Trap,Public
38613,dnb,Public
2232,Dark Trap,Public
29096,trance,Public
24267,techhouse,Public
5152,Underground Rap,Public
38057,dnb,Public
29460,trance,Public
23682,techhouse,Public
25865,techno,Public
5879,Underground Rap,Public
26989,techno,Public
316,Dark Trap,Public
37181,dnb,Public
7578,Underground Rap,Public
42239,hardstyle,Public
40400,hardstyle,Public
40049,hardstyle,Public
11511,Trap Metal,Public
14806,Rap,Public
1332,Dark Trap,Public
8249,Underground Rap,Public
31652,psytrance,Public
278,Dark Trap,Public
13312,Emo,Public
32734,psytrance,Public
39993,hardstyle,Public
19102,Hiphop,Public
12107,Trap Metal,Public
374,Dark Trap,Public
24246,techhouse,Public
2087,Dark Trap,Public
14074,Emo,Public
27349,techno,Public
8410,Underground Rap,Public
34283,trap,Public
5775,Underground Rap,Public
37666,dnb,Public
27600,trance,Public
38826,dnb,Public
27198,techno,Public
1146,Dark Trap,Public
22557,techhouse,Public
30970,psytrance,Public
12348,Trap Metal,Public
6211,Underground Rap,Public
24100,techhouse,Public
40532,hardstyle,Public
9459,Underground Rap,Public
40225,hardstyle,Public
31586,psytrance,Public
14528,Rap,Public
32631,psytrance,Public
26703,techno,Public
7809,Underground Rap,Public
8889,Underground Rap,Public
17844,RnB,Public
2627,Dark Trap,Public
396,Dark Trap,Public
26059,techno,Public
13757,Emo,Public
41590,hardstyle,Public
12622,Emo,Public
9132,Underground Rap,Public
8939,Underground Rap,Public
22854,techhouse,Public
37943,dnb,Public
15699,Rap,Public
32527,psytrance,Public
11504,Trap Metal,Public
27661,trance,Public
16426,RnB,Public
10648,Trap Metal,Public
13985,Emo,Public
20578,Hiphop,Public
16674,RnB,Public
36749,dnb,Public
33474,trap,Public
31434,psytrance,Public
40166,hardstyle,Public
16545,RnB,Public
40452,hardstyle,Public
40349,hardstyle,Public
26668,techno,Public
26656,techno,Public
40950,hardstyle,Public
32859,psytrance,Public
9254,Underground Rap,Public
12027,Trap Metal,Public
26733,techno,Public
33811,trap,Public
10853,Trap Metal,Public
6491,Underground Rap,Public
24066,techhouse,Public
22517,techhouse,Public
23904,techhouse,Public
16548,RnB,Public
4183,Dark Trap,Public
36197,trap,Public
14222,Rap,Public
566,Dark Trap,Public
26982,techno,Public
5525,Underground Rap,Public
41431,hardstyle,Public
35734,trap,Public
11449,Trap Metal,Public
21129,Hiphop,Public
5205,Underground Rap,Public
26139,techno,Public
38618,dnb,Public
38579,dnb,Public
36328,trap,Public
14553,Rap,Public
9961,Underground Rap,Public
457,Dark Trap,Public
6206,Underground Rap,Public
23494,techhouse,Public
32005,psytrance,Public
1638,Dark Trap,Public
30515,psytrance,Public
25421,techno,Public
21025,Hiphop,Public
13713,Emo,Public
6383,Underground Rap,Public
1124,Dark Trap,Public
3388,Dark Trap,Public
5342,Underground Rap,Public
11960,Trap Metal,Public
11713,Trap Metal,Public
11757,Trap Metal,Public
30091,trance,Public
39568,hardstyle,Public
29310,trance,Public
14454,Rap,Public
36967,dnb,Public
27054,techno,Public
10791,Trap Metal,Public
19132,Hiphop,Public
20697,Hiphop,Public
35337,trap,Public
29867,trance,Public
41484,hardstyle,Public
38509,dnb,Public
39438,hardstyle,Public
32838,psytrance,Public
39810,hardstyle,Public
4048,Dark Trap,Public
35988,trap,Public
16185,RnB,Public
19513,Hiphop,Public
42184,hardstyle,Public
16902,RnB,Public
35455,trap,Public
8500,Underground Rap,Public
39231,dnb,Public
14326,Rap,Public
21362,Hiphop,Public
911,Dark Trap,Public
32935,psytrance,Public
22953,techhouse,Public
36692,dnb,Public
8124,Underground Rap,Public
7524,Underground Rap,Public
2505,Dark Trap,Public
9931,Underground Rap,Public
10859,Trap Metal,Public
37489,dnb,Public
38919,dnb,Public
17021,RnB,Public
38530,dnb,Public
26319,techno,Public
12892,Emo,Public
11466,Trap Metal,Public
26876,techno,Public
17191,RnB,Public
24017,techhouse,Public
277,Dark Trap,Public
13762,Emo,Public
12757,Emo,Public
42141,hardstyle,Public
23865,techhouse,Public
5115,Underground Rap,Public
11921,Trap Metal,Public
16750,RnB,Public
38843,dnb,Public
15731,Rap,Public
19300,Hiphop,Public
36157,trap,Public
8439,Underground Rap,Public
36295,trap,Public
5692,Underground Rap,Public
34041,trap,Public
35684,trap,Public
14763,Rap,Public
22292,techhouse,Public
3829,Dark Trap,Public
8471,Underground Rap,Public
35408,trap,Public
4235,Dark Trap,Public
34042,trap,Public
32684,psytrance,Public
27121,techno,Public
33318,psytrance,Public
10646,Trap Metal,Public
10628,Trap Metal,Public
22481,techhouse,Public
23441,techhouse,Public
24227,techhouse,Public
10565,Trap Metal,Public
6316,Underground Rap,Public
12611,Emo,Public
22047,techhouse,Public
6946,Underground Rap,Public
1427,Dark Trap,Public
19732,Hiphop,Public
12169,Trap Metal,Public
12802,Emo,Public
33317,psytrance,Public
35661,trap,Public
24613,techno,Public
28869,trance,Public
28218,trance,Public
22521,techhouse,Public
41333,hardstyle,Public
21886,techhouse,Public
11470,Trap Metal,Public
41863,hardstyle,Public
2622,Dark Trap,Public
1801,Dark Trap,Public
23276,techhouse,Public
9027,Underground Rap,Public
7427,Underground Rap,Public
23893,techhouse,Public
34821,trap,Public
6319,Underground Rap,Public
3243,Dark Trap,Public
20678,Hiphop,Public
17807,RnB,Public
1901,Dark Trap,Public
18468,Pop,Public
516,Dark Trap,Public
3108,Dark Trap,Public
1416,Dark Trap,Public
18424,Pop,Public
13964,Emo,Public
19302,Hiphop,Public
38108,dnb,Public
20767,Hiphop,Public
28426,trance,Public
26153,techno,Public
9548,Underground Rap,Public
21444,Hiphop,Public
2848,Dark Trap,Public
17394,RnB,Public
35248,trap,Public
22617,techhouse,Public
7422,Underground Rap,Public
18906,Hiphop,Public
17364,RnB,Public
33583,trap,Public
6215,Underground Rap,Public
5975,Underground Rap,Public
8288,Underground Rap,Public
39981,hardstyle,Public
10333,Underground Rap,Public
9985,Underground Rap,Public
21981,techhouse,Public
2496,Dark Trap,Public
26000,techno,Public
21958,techhouse,Public
23982,techhouse,Public
12162,Trap Metal,Public
8578,Underground Rap,Public
22265,techhouse,Public
22613,techhouse,Public
7911,Underground Rap,Public
17828,RnB,Public
35304,trap,Public
41284,hardstyle,Public
9841,Underground Rap,Public
24499,techhouse,Public
31782,psytrance,Public
37926,dnb,Public
22628,techhouse,Public
33051,psytrance,Public
33027,psytrance,Public
15832,Rap,Public
17203,RnB,Public
16621,RnB,Public
36549,dnb,Public
16734,RnB,Public
1012,Dark Trap,Public
33019,psytrance,Public
29640,trance,Public
12172,Trap Metal,Public
30922,psytrance,Public
1109,Dark Trap,Public
20136,Hiphop,Public
6326,Underground Rap,Public
5865,Underground Rap,Public
40560,hardstyle,Public
14067,Emo,Public
1107,Dark Trap,Public
41180,hardstyle,Public
1133,Dark Trap,Public
9123,Underground Rap,Public
22984,techhouse,Public
28115,trance,Public
35293,trap,Public
12724,Emo,Public
24740,techno,Public
19353,Hiphop,Public
36442,dnb,Public
19573,Hiphop,Public
37997,dnb,Public
7707,Underground Rap,Public
32325,psytrance,Public
6703,Underground Rap,Public
11028,Trap Metal,Public
23547,techhouse,Public
28143,trance,Public
36813,dnb,Public
2825,Dark Trap,Public
32613,psytrance,Public
5189,Underground Rap,Public
4032,Dark Trap,Public
40568,hardstyle,Public
15509,Rap,Public
40784,hardstyle,Public
34408,trap,Public
13104,Emo,Public
37783,dnb,Public
30288,trance,Public
24693,techno,Public
9426,Underground Rap,Public
39712,hardstyle,Public
2856,Dark Trap,Public
40676,hardstyle,Public
6810,Underground Rap,Public
30838,psytrance,Public
32067,psytrance,Public
41722,hardstyle,Public
21773,techhouse,Public
843,Dark Trap,Public
16329,RnB,Public
39329,dnb,Public
17287,RnB,Public
40601,hardstyle,Public
33530,trap,Public
479,Dark Trap,Public
36329,trap,Public
34894,trap,Public
15039,Rap,Public
266,Dark Trap,Public
39548,hardstyle,Public
17292,RnB,Public
1090,Dark Trap,Public
14918,Rap,Public
29330,trance,Public
39732,hardstyle,Public
8278,Underground Rap,Public
3193,Dark Trap,Public
34289,trap,Public
9562,Underground Rap,Public
31233,psytrance,Public
8480,Underground Rap,Public
39378,hardstyle,Public
41895,hardstyle,Public
7134,Underground Rap,Public
2952,Dark Trap,Public
33784,trap,Public
409,Dark Trap,Public
14552,Rap,Public
29600,trance,Public
38114,dnb,Public
13925,Emo,Public
9728,Underground Rap,Public
11734,Trap Metal,Public
18197,Pop,Public
5211,Underground Rap,Public
28663,trance,Public
17887,RnB,Public
40435,hardstyle,Public
17024,RnB,Public
39798,hardstyle,Public
21937,techhouse,Public
37994,dnb,Public
30695,psytrance,Public
18505,Hiphop,Public
35232,trap,Public
2680,Dark Trap,Public
3930,Dark Trap,Public
19639,Hiphop,Public
10838,Trap Metal,Public
40593,hardstyle,Public
573,Dark Trap,Public
22454,techhouse,Public
19766,Hiphop,Public
1465,Dark Trap,Public
35372,trap,Public
11551,Trap Metal,Public
8739,Underground Rap,Public
3438,Dark Trap,Public
23493,techhouse,Public
12859,Emo,Public
1846,Dark Trap,Public
2029,Dark Trap,Public
2851,Dark Trap,Public
9523,Underground Rap,Public
28866,trance,Public
38840,dnb,Public
36530,dnb,Public
5749,Underground Rap,Public
5657,Underground Rap,Public
23807,techhouse,Public
31564,psytrance,Public
29041,trance,Public
31922,psytrance,Public
38693,dnb,Public
18138,Pop,Public
12257,Trap Metal,Public
24449,techhouse,Public
21176,Hiphop,Public
16742,RnB,Public
20196,Hiphop,Public
3645,Dark Trap,Public
36449,dnb,Public
15943,RnB,Public
36383,trap,Public
24898,techno,Public
23175,techhouse,Public
41485,hardstyle,Public
41885,hardstyle,Public
12990,Emo,Public
40021,hardstyle,Public
33362,psytrance,Public
108,Dark Trap,Public
35611,trap,Public
27473,trance,Public
7672,Underground Rap,Public
5661,Underground Rap,Public
36857,dnb,Public
33029,psytrance,Public
11839,Trap Metal,Public
15168,Rap,Public
1108,Dark Trap,Public
15211,Rap,Public
16171,RnB,Public
4009,Dark Trap,Public
3542,Dark Trap,Public
167,Dark Trap,Public
10035,Underground Rap,Public
38777,dnb,Public
18336,Pop,Public
20297,Hiphop,Public
38937,dnb,Public
12761,Emo,Public
15013,Rap,Public
19395,Hiphop,Public
24801,techno,Public
38569,dnb,Public
23841,techhouse,Public
36905,dnb,Public
29010,trance,Public
21867,techhouse,Public
32673,psytrance,Public
16662,RnB,Public
28423,trance,Public
609,Dark Trap,Public
16647,RnB,Public
8497,Underground Rap,Public
27824,trance,Public
35235,trap,Public
16041,RnB,Public
5165,Underground Rap,Public
3142,Dark Trap,Public
4800,Underground Rap,Public
14261,Rap,Public
4396,Dark Trap,Public
19936,Hiphop,Public
2156,Dark Trap,Public
39469,hardstyle,Public
39284,dnb,Public
1441,Dark Trap,Public
15902,Rap,Public
31167,psytrance,Public
24627,techno,Public
13791,Emo,Public
38307,dnb,Public
7580,Underground Rap,Public
19525,Hiphop,Public
3035,Dark Trap,Public
13814,Emo,Public
22621,techhouse,Public
1131,Dark Trap,Public
35438,trap,Public
28473,trance,Public
1496,Dark Trap,Public
19466,Hiphop,Public
36799,dnb,Public
25903,techno,Public
35712,trap,Public
42247,hardstyle,Public
33059,psytrance,Public
21080,Hiphop,Public
11768,Trap Metal,Public
5766,Underground Rap,Public
41920,hardstyle,Public
35627,trap,Public
19297,Hiphop,Public
12519,Emo,Public
3219,Dark Trap,Public
12885,Emo,Public
14181,Rap,Public
23514,techhouse,Public
9169,Underground Rap,Public
18841,Hiphop,Public
37444,dnb,Public
34901,trap,Public
6552,Underground Rap,Public
444,Dark Trap,Public
9301,Underground Rap,Public
26412,techno,Public
19079,Hiphop,Public
37052,dnb,Public
5946,Underground Rap,Public
25418,techno,Public
39615,hardstyle,Public
22827,techhouse,Public
20985,Hiphop,Public
15532,Rap,Public
29993,trance,Public
10484,Trap Metal,Public
35878,trap,Public
33718,trap,Public
11260,Trap Metal,Public
268,Dark Trap,Public
10955,Trap Metal,Public
32750,psytrance,Public
1474,Dark Trap,Public
5500,Underground Rap,Public
13956,Emo,Public
25972,techno,Public
36855,dnb,Public
1553,Dark Trap,Public
40881,hardstyle,Public
17047,RnB,Public
41698,hardstyle,Public
24128,techhouse,Public
24553,techno,Public
36803,dnb,Public
1423,Dark Trap,Public
52,Dark Trap,Public
35493,trap,Public
274,Dark Trap,Public
27880,trance,Public
29784,trance,Public
11347,Trap Metal,Public
17456,RnB,Public
38958,dnb,Public
21785,techhouse,Public
36904,dnb,Public
16540,RnB,Public
16230,RnB,Public
14124,Rap,Public
31246,psytrance,Public
26823,techno,Public
28775,trance,Public
14154,Rap,Public
31814,psytrance,Public
38554,dnb,Public
9595,Underground Rap,Public
11153,Trap Metal,Public
30701,psytrance,Public
38230,dnb,Public
3840,Dark Trap,Public
5030,Underground Rap,Public
16942,RnB,Public
28661,trance,Public
33406,psytrance,Public
7706,Underground Rap,Public
11335,Trap Metal,Public
26795,techno,Public
26403,techno,Public
19223,Hiphop,Public
15041,Rap,Public
14505,Rap,Public
22572,techhouse,Public
28154,trance,Public
10221,Underground Rap,Public
37031,dnb,Public
37397,dnb,Public
28256,trance,Public
19434,Hiphop,Public
3077,Dark Trap,Public
32176,psytrance,Public
5225,Underground Rap,Public
41432,hardstyle,Public
14680,Rap,Public
35481,trap,Public
18911,Hiphop,Public
10835,Trap Metal,Public
28928,trance,Public
22038,techhouse,Public
35703,trap,Public
41528,hardstyle,Public
18386,Pop,Public
31640,psytrance,Public
17052,RnB,Public
6188,Underground Rap,Public
10962,Trap Metal,Public
19720,Hiphop,Public
21466,Hiphop,Public
25057,techno,Public
15984,RnB,Public
26266,techno,Public
18871,Hiphop,Public
2532,Dark Trap,Public
15435,Rap,Public
12908,Emo,Public
12955,Emo,Public
24979,techno,Public
20476,Hiphop,Public
34720,trap,Public
8337,Underground Rap,Public
1396,Dark Trap,Public
41373,hardstyle,Public
6682,Underground Rap,Public
35583,trap,Public
23,Dark Trap,Public
24228,techhouse,Public
16224,RnB,Public
902,Dark Trap,Public
33041,psytrance,Public
940,Dark Trap,Public
13282,Emo,Public
9803,Underground Rap,Public
11082,Trap Metal,Public
41115,hardstyle,Public
36931,dnb,Public
18900,Hiphop,Public
32804,psytrance,Public
33739,trap,Public
24060,techhouse,Public
28498,trance,Public
23699,techhouse,Public
1788,Dark Trap,Public
4508,Dark Trap,Public
37213,dnb,Public
25840,techno,Public
7264,Underground Rap,Public
20305,Hiphop,Public
37916,dnb,Public
19719,Hiphop,Public
26556,techno,Public
1512,Dark Trap,Public
17035,RnB,Public
17377,RnB,Public
16421,RnB,Public
6465,Underground Rap,Public
22569,techhouse,Public
13059,Emo,Public
437,Dark Trap,Public
13933,Emo,Public
34124,trap,Public
19621,Hiphop,Public
9366,Underground Rap,Public
7003,Underground Rap,Public
15922,Rap,Public
7251,Underground Rap,Public
22759,techhouse,Public
21027,Hiphop,Public
2306,Dark Trap,Public
36797,dnb,Public
33428,trap,Public
31148,psytrance,Public
308,Dark Trap,Public
6824,Underground Rap,Public
13670,Emo,Public
18046,Pop,Public
34873,trap,Public
5954,Underground Rap,Public
39076,dnb,Public
28657,trance,Public
22805,techhouse,Public
16201,RnB,Public
15004,Rap,Public
28540,trance,Public
5434,Underground Rap,Public
15298,Rap,Public
39287,dnb,Public
2138,Dark Trap,Public
22067,techhouse,Public
24295,techhouse,Public
16649,RnB,Public
18441,Pop,Public
14787,Rap,Public
19349,Hiphop,Public
33269,psytrance,Public
9211,Underground Rap,Public
33821,trap,Public
17588,RnB,Public
42252,hardstyle,Public
24873,techno,Public
8909,Underground Rap,Public
36906,dnb,Public
3922,Dark Trap,Public
32433,psytrance,Public
11568,Trap Metal,Public
35906,trap,Public
14273,Rap,Public
26089,techno,Public
4660,Underground Rap,Public
5991,Underground Rap,Public
25483,techno,Public
31511,psytrance,Public
12147,Trap Metal,Public
2273,Dark Trap,Public
38361,dnb,Public
18326,Pop,Public
18853,Hiphop,Public
10097,Underground Rap,Public
7475,Underground Rap,Public
28896,trance,Public
30590,psytrance,Public
1704,Dark Trap,Public
28480,trance,Public
8317,Underground Rap,Public
2527,Dark Trap,Public
38190,dnb,Public
7984,Underground Rap,Public
4689,Underground Rap,Public
35924,trap,Public
15170,Rap,Public
31748,psytrance,Public
26560,techno,Public
4387,Dark Trap,Public
35922,trap,Public
22362,techhouse,Public
15841,Rap,Public
8106,Underground Rap,Public
12307,Trap Metal,Public
16917,RnB,Public
17398,RnB,Public
40460,hardstyle,Public
25819,techno,Public
7609,Underground Rap,Public
8082,Underground Rap,Public
8952,Underground Rap,Public
1113,Dark Trap,Public
14998,Rap,Public
8295,Underground Rap,Public
26576,techno,Public
25759,techno,Public
25349,techno,Public
35158,trap,Public
9975,Underground Rap,Public
26662,techno,Public
37329,dnb,Public
7515,Underground Rap,Public
1576,Dark Trap,Public
8639,Underground Rap,Public
18817,Hiphop,Public
6043,Underground Rap,Public
36496,dnb,Public
24966,techno,Public
31955,psytrance,Public
39533,hardstyle,Public
14710,Rap,Public
38248,dnb,Public
34213,trap,Public
41091,hardstyle,Public
33557,trap,Public
16019,RnB,Public
9798,Underground Rap,Public
33693,trap,Public
15712,Rap,Public
26102,techno,Public
25038,techno,Public
31970,psytrance,Public
12678,Emo,Public
12701,Emo,Public
29542,trance,Public
4824,Underground Rap,Public
17208,RnB,Public
14840,Rap,Public
26350,techno,Public
25041,techno,Public
10650,Trap Metal,Public
19635,Hiphop,Public
27485,trance,Public
17099,RnB,Public
27698,trance,Public
37203,dnb,Public
9561,Underground Rap,Public
12733,Emo,Public
33325,psytrance,Public
21485,Hiphop,Public
2760,Dark Trap,Public
15590,Rap,Public
768,Dark Trap,Public
24580,techno,Public
35084,trap,Public
40179,hardstyle,Public
15959,RnB,Public
523,Dark Trap,Public
18893,Hiphop,Public
13424,Emo,Public
34582,trap,Public
17372,RnB,Public
36314,trap,Public
1165,Dark Trap,Public
41560,hardstyle,Public
29271,trance,Public
14649,Rap,Public
13902,Emo,Public
7487,Underground Rap,Public
6334,Underground Rap,Public
7231,Underground Rap,Public
35728,trap,Public
36558,dnb,Public
14486,Rap,Public
10146,Underground Rap,Public
33800,trap,Public
1819,Dark Trap,Public
23700,techhouse,Public
25221,techno,Public
4845,Underground Rap,Public
36796,dnb,Public
38194,dnb,Public
6748,Underground Rap,Public
27004,techno,Public
27859,trance,Public
19487,Hiphop,Public
19261,Hiphop,Public
14054,Emo,Public
6161,Underground Rap,Public
8565,Underground Rap,Public
37016,dnb,Public
7112,Underground Rap,Public
34374,trap,Public
41039,hardstyle,Public
5770,Underground Rap,Public
7600,Underground Rap,Public
34422,trap,Public
342,Dark Trap,Public
37434,dnb,Public
18916,Hiphop,Public
11474,Trap Metal,Public
11636,Trap Metal,Public
23647,techhouse,Public
26566,techno,Public
5286,Underground Rap,Public
31172,psytrance,Public
40493,hardstyle,Public
8171,Underground Rap,Public
25526,techno,Public
39372,hardstyle,Public
28593,trance,Public
41252,hardstyle,Public
34468,trap,Public
13620,Emo,Public
10761,Trap Metal,Public
32566,psytrance,Public
27762,trance,Public
33978,trap,Public
1590,Dark Trap,Public
23742,techhouse,Public
37948,dnb,Public
25597,techno,Public
3085,Dark Trap,Public
19108,Hiphop,Public
42208,hardstyle,Public
20068,Hiphop,Public
24525,techno,Public
28970,trance,Public
38076,dnb,Public
18979,Hiphop,Public
17011,RnB,Public
18251,Pop,Public
15108,Rap,Public
38382,dnb,Public
33346,psytrance,Public
19593,Hiphop,Public
30714,psytrance,Public
29885,trance,Public
32462,psytrance,Public
12283,Trap Metal,Public
27102,techno,Public
27835,trance,Public
31018,psytrance,Public
35778,trap,Public
31811,psytrance,Public
13077,Emo,Public
3106,Dark Trap,Public
32144,psytrance,Public
42170,hardstyle,Public
2676,Dark Trap,Public
28358,trance,Public
